OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,TotalAmount,Region
260,2024-11-10,C7657,Mary Fitzgerald,P8286,Headphones,Accessories,Audio,4,717.18,2868.72,North
261,2025-03-10,C5106,Julia Melton,P9099,Mouse,Accessories,Input Devices,4,836.26,3345.04,South
262,2024-08-15,C9483,Charles Armstrong,P5869,Keyboard,Accessories,Audio,9,243.56,2192.04,East
263,2025-03-02,C6421,Stephen Ryan,P7381,Headphones,Accessories,Input Devices,3,317.17,951.51,South
264,2024-12-01,C4831,Donald Gamble,P9946,Webcam,Electronics,Computers,9,230.42,2073.78,East
265,2025-05-02,C3317,Samuel Richard,P8549,Desk,Furniture,Storage,7,79.21,554.47,South
266,2024-09-26,C7716,Brittany Humphrey,P4463,Table Lamp,Furniture,Seating,3,397.21,1191.63,North
267,2024-08-16,C9368,Lindsay Davis,P6383,Headphones,Accessories,Input Devices,7,156.16,1093.12,West
268,2025-01-31,C7523,Alan Valencia,P3935,USB Drive,Accessories,Input Devices,10,664.64,6646.4,East
269,2024-09-26,C8980,Tammy Matthews,P8448,Bookshelf,Furniture,Storage,5,483.28,2416.4,South
270,2024-06-20,C2652,Raymond Horne,P8592,Monitor,Electronics,Computers,6,111.0,666.0,East
271,2025-05-31,C4250,Gabrielle Dalton,P4308,Keyboard,Accessories,Storage Devices,9,51.04,459.36,West
272,2024-07-04,C9516,Miss Janice Lawson,P1275,USB Drive,Accessories,Storage Devices,5,322.26,1611.3,South
273,2025-02-12,C2155,David Robbins,P6551,USB Drive,Accessories,Input Devices,10,421.42,4214.2,East
274,2024-10-16,C2175,Christopher Navarro,P2882,Keyboard,Accessories,Input Devices,10,420.32,4203.2,East
275,2024-10-03,C9336,Emily Gillespie,P9528,Laptop,Electronics,Computers,7,805.59,5639.13,South
276,2025-06-09,C1016,Amanda Johnson,P5470,Office Chair,Furniture,Tables,7,856.37,5994.59,North
277,2024-12-04,C3225,Jonathan Thompson,P4545,Mouse,Accessories,Input Devices,10,363.65,3636.5,North
278,2024-12-29,C9175,Dr. James Hayes DDS,P9466,USB Drive,Accessories,Storage Devices,2,736.06,1472.12,East
279,2024-08-01,C7767,Raymond Hunt,P9564,Webcam,Electronics,Mobile Devices,10,676.34,6763.4,West
280,2024-08-24,C4828,Gina Pena,P4767,Mouse,Accessories,Input Devices,4,830.62,3322.48,South
281,2025-02-10,C7469,Andrew Quinn,P6837,USB Drive,Accessories,Input Devices,1,334.31,334.31,East
282,2025-03-07,C4073,Isaac White,P2858,Bookshelf,Furniture,Tables,4,139.97,559.88,East
283,2025-05-29,C1091,Daniel Romero,P7615,Office Chair,Furniture,Seating,8,782.64,6261.12,South
284,2024-08-19,C2478,Victoria Miller,P6266,Webcam,Electronics,,4,849.71,3398.84,West
285,2025-01-16,C8395,Allen Frederick,P7778,USB Drive,Accessories,Storage Devices,6,315.48,1892.88,South
286,2024-09-28,C8151,Dawn Williams,P1601,Table Lamp,Furniture,Seating,4,602.66,2410.64,South
287,2024-12-28,C2601,Gregory Harris,P3487,USB Drive,Accessories,Storage Devices,9,858.61,7727.49,North
288,2024-07-23,C1976,Robert Martinez,P5047,Laptop,Electronics,Peripherals,9,125.42,1128.78,West
289,2025-02-26,C9850,Justin Edwards,P2263,Headphones,Accessories,Input Devices,1,683.78,683.78,South
290,2024-10-11,C8517,Brian Hartman,P3886,Desk,Furniture,Seating,1,250.13,250.13,North
291,2025-02-28,C4656,Kent Ross,P5201,Laptop,Electronics,Peripherals,7,688.58,4820.06,North
292,2025-01-24,C3291,Jennifer Brock,P1500,Headphones,Accessories,Audio,5,227.11,1135.55,West
293,2024-07-18,C5310,David Hernandez,P6151,Monitor,Electronics,Peripherals,9,294.28,2648.52,South
294,2024-12-22,C8775,Teresa Wilson,P2220,Headphones,Accessories,Storage Devices,7,371.2,2598.4,West
295,2025-04-11,C3573,Richard Williams,P2840,Laptop,Electronics,Computers,10,263.41,2634.1,North
296,2024-07-31,C1959,Alexandra Martin,P9581,USB Drive,Accessories,Input Devices,3,857.34,2572.02,West
297,2024-08-01,C4317,Joseph Bryant,P8419,Headphones,Accessories,Storage Devices,10,333.94,3339.4,East
298,2025-06-01,C2387,Carmen Morrison,P6333,Laptop,Electronics,Peripherals,5,438.22,2191.1,North
299,2025-06-11,C8168,Scott Burns,P8779,Mouse,Accessories,Input Devices,8,871.2,6969.6,East
300,2024-11-07,C6997,Pamela Jimenez,P9904,Headphones,Accessories,Storage Devices,3,231.96,695.88,South
301,2025-02-04,C5558,Charles Peters,P2699,Mouse,Accessories,Input Devices,10,226.82,2268.2,East
302,2025-05-25,C6373,Robert Weber,P1368,Printer,Electronics,Computers,8,455.83,3646.64,East
303,2024-10-21,C5126,Christy Weaver,P1794,Laptop,Electronics,Peripherals,5,479.7,2398.5,North
304,2024-06-28,C7178,Ms. Jennifer Miller,P1255,Bookshelf,Furniture,Tables,3,705.27,2115.81,East
305,2024-07-20,C1018,Brady Dyer,P6646,Bookshelf,Furniture,Seating,5,55.41,277.05,East
306,2025-02-07,C2460,James Perez,P2916,Office Chair,Furniture,Storage,3,263.92,791.76,South
307,2025-02-23,C5033,Terry Armstrong,P2604,Headphones,Accessories,Storage Devices,2,578.92,1157.84,South
308,2024-08-05,C9898,William Dunn,P8994,Headphones,Accessories,Storage Devices,2,74.58,149.16,West
309,2024-11-21,C3626,Julia Lara,P7414,USB Drive,Accessories,Storage Devices,9,128.59,1157.31,South
310,2024-12-05,C6048,Randy Harvey,P3350,Table Lamp,Furniture,Tables,3,621.21,1863.63,South
311,2024-12-13,C7272,Christine Weaver,P3315,Headphones,Accessories,Input Devices,6,855.3,5131.8,East
312,2024-11-28,C6132,Francisco Vasquez,P7244,Keyboard,Accessories,Audio,10,30.25,302.5,North
313,2024-08-18,C2866,Wesley Wiley,P3018,Printer,Electronics,Peripherals,7,881.15,6168.05,East
314,2025-01-07,C6758,Jeremy Owens,P3203,Bookshelf,Furniture,Seating,1,82.69,82.69,South
315,2024-06-20,C8633,,P7718,Bookshelf,Furniture,Seating,2,734.18,1468.36,North
316,2024-12-12,C7698,Adrian Baldwin,P1011,Keyboard,Accessories,Audio,10,158.74,1587.4,East
317,2025-05-31,C5342,Benjamin Wood,P7781,Bookshelf,Furniture,Storage,5,841.37,4206.85,North
318,2024-11-16,C6715,George Rangel,P7181,USB Drive,Accessories,Storage Devices,1,317.86,317.86,North
319,2025-02-28,C9496,Philip Smith,P1556,Mouse,Accessories,Input Devices,2,961.03,1922.06,South
320,2025-05-27,C8479,Christopher Hanson,P6174,Table Lamp,Furniture,Storage,10,515.3,5153.0,West
321,2024-07-21,C2709,Carlos Mclean,P6035,Table Lamp,Furniture,Seating,1,815.79,815.79,South
322,2025-02-08,C8020,Brad Villegas,P5725,USB Drive,Accessories,Input Devices,5,599.33,2996.65,North
323,2025-06-09,C6482,Karen Winters,P6190,Webcam,Electronics,Mobile Devices,1,464.63,464.63,South
324,2024-10-24,C8057,Matthew King,P9055,Laptop,Electronics,Mobile Devices,8,808.78,6470.24,West
325,2024-06-16,C9923,Paul Hernandez,P1642,Table Lamp,Furniture,Storage,10,515.95,5159.5,North
326,2024-12-10,C5965,Valerie Price,P8969,Mouse,Accessories,Audio,10,819.25,8192.5,West
327,2024-08-02,C6201,Julie Brown,P8859,Bookshelf,Furniture,Storage,1,157.01,157.01,East
328,2024-10-16,C5163,Bradley Miller,P5307,Webcam,Electronics,Computers,2,792.71,1585.42,North
329,2025-06-09,C4628,David Holland,P3392,Laptop,Electronics,Peripherals,8,770.99,6167.92,West
330,2024-08-03,C3584,Edward Gilbert,P9785,Headphones,Accessories,Storage Devices,3,507.38,1522.14,North
331,2024-10-08,C8259,Misty Edwards,P3558,Webcam,Electronics,Mobile Devices,4,131.47,525.88,South
332,2024-08-06,C8796,David Watkins,P3299,Laptop,Electronics,Computers,7,706.14,4942.98,North
333,2025-01-11,C2436,,P9326,Monitor,Electronics,Computers,3,75.83,227.49,East
334,2025-03-18,C9445,Aaron Crawford,P1630,Table Lamp,Furniture,Seating,4,785.61,3142.44,South
335,2024-10-17,C8433,Amanda Miller,P4589,Smartphone,Electronics,Peripherals,4,562.82,2251.28,South
336,2024-11-25,C8841,Samantha Gomez,P9575,Desk,Furniture,Seating,4,323.13,1292.52,North
337,2024-07-28,C1387,Amber Haley,P8703,USB Drive,Accessories,Storage Devices,3,478.22,1434.66,East
338,2024-11-05,C7628,Emily Barrera,P1125,Monitor,Electronics,Peripherals,4,697.33,2789.32,West
339,2025-04-02,C5361,Denise Williams,P7838,Printer,Electronics,Computers,1,659.85,659.85,North
340,2024-07-20,C2138,Kayla Stark,P3160,Laptop,Electronics,Computers,10,570.86,5708.6,North
341,2024-10-12,C6043,Phillip Hill,P2747,Keyboard,Accessories,Storage Devices,8,721.8,5774.4,North
342,2025-04-27,C4261,Christine Rosario,P4699,Bookshelf,Furniture,Storage,5,259.06,1295.3,West
343,2024-07-21,C1263,Jacob Garcia,P1181,Table Lamp,Furniture,Seating,1,947.97,947.97,East
344,2024-12-13,C7643,Alyssa Reyes,P1415,Laptop,Electronics,Peripherals,1,376.47,376.47,West
345,2024-08-29,C1637,Caleb Buchanan,P5960,Keyboard,Accessories,Input Devices,7,663.98,4647.86,East
346,2024-10-20,C6614,Phillip Ingram,P1841,Office Chair,Furniture,Tables,2,718.35,1436.7,North
347,2025-05-19,C3393,Henry Adkins,P6331,Mouse,Accessories,Audio,7,751.47,5260.29,North
348,2025-03-18,C9789,Antonio Boyle,P1404,Keyboard,Accessories,Input Devices,9,605.79,5452.11,North
349,2024-09-30,C4441,Robert Adams,P5473,Bookshelf,Furniture,Seating,1,707.61,707.61,West
350,2024-07-11,C4532,Dr. Beth Owens,P2006,USB Drive,Accessories,Audio,8,52.17,417.36,South
351,2024-12-25,C4402,Jennifer Crawford,P1560,Monitor,Electronics,Peripherals,2,304.48,608.96,West
352,2024-07-18,C2247,Ryan Cohen,P3749,Printer,Electronics,Computers,4,32.91,131.64,West
353,2025-01-18,C1838,Donald Mills,P8206,Smartphone,Electronics,Mobile Devices,4,230.53,922.12,West
354,2024-11-12,C4083,,P2882,Table Lamp,Furniture,Storage,6,300.31,1801.86,North
355,2025-06-02,C6118,David Shannon,P1074,Bookshelf,Furniture,Tables,5,117.22,586.1,East
356,2024-11-01,C5279,Stuart Lucas MD,P4840,Desk,Furniture,Seating,9,440.95,3968.55,South
357,2024-09-09,C4880,Rodney Brown,P8147,Printer,Electronics,Computers,8,401.08,3208.64,West
358,2025-03-09,C7057,Deanna Fisher,P1165,Headphones,Accessories,Input Devices,7,549.56,3846.92,West
359,2025-04-18,C5895,Morgan Miller,P3471,Mouse,Accessories,Audio,6,825.29,4951.74,West
360,2025-01-23,C1139,Lucas Richardson,P8650,Headphones,Accessories,Audio,3,155.93,467.79,South
361,2025-05-10,C5526,Judy Moss,P7014,Office Chair,Furniture,Tables,6,285.41,1712.46,South
362,2025-04-27,C5643,Jared Smith,P6316,Webcam,Electronics,Peripherals,6,956.43,5738.58,East
363,2025-01-30,C6220,Nicholas Kirk,P6288,Mouse,Accessories,Input Devices,5,784.54,3922.7,South
364,2024-10-11,C5004,Dustin Hill,P9712,USB Drive,Accessories,Input Devices,10,68.12,681.2,North
365,2024-10-14,C3686,Joseph Ross,P4825,Laptop,Electronics,Peripherals,1,64.01,64.01,West
366,2024-08-23,C1533,Mrs. Angela Davis MD,P9484,Smartphone,Electronics,Computers,2,756.32,1512.64,South
367,2024-09-05,C6633,Timothy Dean,P8492,Table Lamp,Furniture,Seating,5,575.35,2876.75,West
368,2025-03-01,C9359,Patrick Murphy,P1385,Table Lamp,Furniture,Seating,6,898.3,5389.8,East
369,2024-11-11,C6919,Wanda Robertson,P4697,Mouse,Accessories,Audio,7,848.6,5940.2,East
370,2025-02-18,C1043,Jamie Bauer,P5668,Monitor,Electronics,Peripherals,4,530.7,2122.8,North
371,2024-12-28,C9188,Gregory Patterson,P9186,USB Drive,Accessories,Audio,3,829.42,2488.26,West
372,2025-04-20,C4529,Carly King,P3999,Bookshelf,Furniture,Tables,7,34.52,241.64,West
373,2025-04-01,C4399,Anne Knight,P1305,Keyboard,Accessories,Audio,1,253.76,253.76,West
374,2024-12-02,C5864,Crystal Moses,P6467,USB Drive,Accessories,Input Devices,4,742.09,2968.36,West
375,2025-06-09,C8731,Kimberly Stanley,P5481,Table Lamp,Furniture,Seating,8,590.55,4724.4,East
376,2024-11-19,C9357,Darrell Guerrero,P5508,Laptop,Electronics,Peripherals,2,499.61,999.22,West
377,2024-12-04,C5548,Charlotte Garcia,P7779,Desk,Furniture,Tables,10,614.13,6141.3,North
378,2024-08-17,C4913,Matthew Barnett,P4160,Desk,Furniture,Tables,3,900.93,2702.79,South
379,2024-09-08,C6102,Darrell Davidson,P9436,Smartphone,Electronics,Mobile Devices,4,731.52,2926.08,East
380,2024-12-01,C5609,Alicia Erickson,P2041,Monitor,Electronics,Computers,4,619.41,2477.64,West
381,2024-12-01,C3432,Caleb Mahoney,P5948,Smartphone,Electronics,Computers,10,41.54,415.4,North
382,2025-01-22,C9824,Lisa Suarez,P4406,Mouse,Accessories,Input Devices,8,374.65,2997.2,South
383,2025-05-13,C8223,Lisa Nelson,P3374,USB Drive,Accessories,Storage Devices,2,814.58,1629.16,North
384,2025-02-09,C3979,Wendy Riley,P3317,Mouse,Accessories,Input Devices,8,934.72,7477.76,South
385,2024-07-06,C3263,Tracie Phillips,P9406,Printer,Electronics,Peripherals,4,441.66,1766.64,West
386,2024-12-14,C4109,Karen Wilson,P5597,Desk,Furniture,Seating,5,276.58,1382.9,East
387,2025-04-27,C1390,Jennifer Moore,P5751,Keyboard,Accessories,Audio,6,696.29,4177.74,North
388,2024-11-20,C2993,Tracy Owens,P4182,Bookshelf,Furniture,Storage,7,127.26,890.82,South
389,2024-06-27,C9850,Amy Johnson,P3054,Office Chair,Furniture,Storage,6,634.11,3804.66,West
390,2024-09-20,C7444,Tanner Ramirez,P4061,Printer,Electronics,Peripherals,9,618.77,5568.93,North
391,2024-09-11,C5067,Jose Hubbard,P6775,,Furniture,Tables,5,721.43,3607.15,North
392,2025-03-15,C5381,Alicia Mosley,P6270,Smartphone,Electronics,Peripherals,7,490.57,3433.99,West
393,2025-04-24,C4469,Michelle Dickson,P1464,Office Chair,Furniture,Seating,9,231.88,2086.92,East
394,2025-01-28,C5134,Jeffrey Huang,P2509,Office Chair,Furniture,Seating,4,951.09,3804.36,East
395,2024-11-22,C9536,Ashley Bishop,P8979,Webcam,Electronics,Computers,1,257.5,257.5,East
396,2025-04-06,C1974,Karen Wright,P9956,Monitor,Electronics,Peripherals,3,355.88,1067.64,East
397,2025-02-19,C7884,Sarah Peck,P8321,Headphones,Accessories,Audio,5,325.08,1625.4,North
398,2025-04-03,C6718,Leslie Williams,P3688,Desk,Furniture,Tables,7,901.77,6312.39,West
399,2025-04-14,C6782,Andrew Cannon,P9758,Office Chair,Furniture,Storage,10,999.75,9997.5,South
400,2024-07-16,C3894,Christopher Evans,P3762,Headphones,Accessories,Storage Devices,2,937.77,1875.54,North
401,2024-10-31,C7955,Sherri Gardner,P6506,Office Chair,Furniture,Tables,7,41.61,291.27,East
402,2025-04-07,C4542,John Giles,P8490,Desk,Furniture,Seating,3,793.49,2380.47,East
403,2024-12-23,C9828,Christine Taylor,P7519,USB Drive,Accessories,Storage Devices,1,966.97,966.97,South
404,2025-03-29,C5443,Brandon Flores,P1335,Table Lamp,Furniture,,3,432.42,1297.26,West
405,2024-08-23,C3314,Joseph Sanchez,P4616,Webcam,Electronics,Peripherals,5,386.98,1934.9,East
406,2024-09-18,C9695,Steven Parker,P2973,Desk,Furniture,Seating,7,637.18,4460.26,South
407,2025-02-22,C2484,Mariah Hill,P2310,Table Lamp,Furniture,Seating,4,818.2,3272.8,North
408,2024-12-12,C5787,Timothy Perkins,P6826,Headphones,Accessories,Storage Devices,10,852.21,8522.1,West
409,2024-11-11,C6746,William Barnett,P4098,Keyboard,Accessories,Audio,3,654.08,1962.24,West
410,2025-03-07,C1153,Eileen Martinez,P4424,Bookshelf,Furniture,Storage,2,902.0,1804.0,West
411,2025-03-17,C1475,Patricia Calhoun,P8522,USB Drive,Accessories,Input Devices,3,705.25,2115.75,East
412,2024-07-05,C5415,Alyssa Peterson,P8707,Monitor,Electronics,Mobile Devices,9,165.67,1491.03,South
413,2025-04-02,C5087,Jerry Franklin,P2253,Mouse,Accessories,Input Devices,8,50.83,406.64,South
414,2025-03-21,C2234,Allison Warren,P5230,USB Drive,Accessories,Input Devices,3,213.09,639.27,East
415,2024-11-27,C6047,Casey Kelly,P7037,Office Chair,Furniture,Storage,10,760.23,7602.3,North
416,2025-06-04,C2083,Anthony Mckay,P2381,Monitor,Electronics,Mobile Devices,2,384.23,768.46,East
417,2024-12-05,C3484,Paul Anderson,P7927,USB Drive,Accessories,Storage Devices,7,729.41,5105.87,East
418,2025-04-10,C4724,Norma Hall,P6507,Table Lamp,Furniture,Tables,1,484.55,484.55,North
419,2025-02-16,C1395,Tammy Roberts,P1122,Smartphone,Electronics,Peripherals,1,546.19,546.19,East
420,2025-04-01,C8236,Emily Evans,P8770,Table Lamp,Furniture,Tables,9,180.13,1621.17,South
421,2025-05-04,C3489,Danielle Lewis,P2270,Headphones,Accessories,Input Devices,2,695.23,1390.46,North
422,2025-01-21,C3737,Taylor Ortega,P2972,Desk,Furniture,Seating,9,979.39,8814.51,West
423,2025-01-13,C1937,Kimberly Mckee,P9787,Table Lamp,Furniture,Tables,5,734.11,3670.55,South
424,2025-04-12,C8400,Robert Walter,P9222,USB Drive,Accessories,Input Devices,6,757.25,4543.5,North
425,2024-06-29,C6628,Timothy Kennedy,P6926,Keyboard,Accessories,Input Devices,8,711.21,5689.68,South
426,2024-08-07,C3343,Jennifer Johnson,P8495,Keyboard,Accessories,Storage Devices,4,42.87,171.48,North
427,2025-03-17,C1001,Christopher Johnston,P3437,Desk,Furniture,Seating,1,442.46,442.46,North
428,2025-02-18,C2201,Elizabeth Bell,P1041,Keyboard,Accessories,Storage Devices,9,103.21,928.89,East
429,2025-02-02,C2814,Steven Parks,P3830,Headphones,Accessories,Storage Devices,1,420.62,420.62,North
430,2024-12-07,C7626,Sandra Wade,P2644,Keyboard,Accessories,Input Devices,1,103.43,103.43,North
431,2025-05-19,C9434,Samantha Mcclure,P5757,Mouse,Accessories,Input Devices,8,664.09,5312.72,West
432,2025-05-05,C2817,Kristin Sanders,P6566,Desk,Furniture,Tables,1,799.43,799.43,East
433,2024-09-21,C4828,Teresa Carroll,P5939,Keyboard,Accessories,Input Devices,5,835.84,4179.2,West
434,2025-01-22,C3285,Michael Lee,P1767,Printer,Electronics,Mobile Devices,2,603.84,1207.68,West
435,2025-04-21,C1405,Frank Higgins,P6220,USB Drive,Accessories,Storage Devices,6,854.93,5129.58,East
436,2025-02-22,C8653,Kimberly Cole,P6010,Headphones,Accessories,Audio,9,432.58,3893.22,North
437,2024-10-23,C8399,Laura Stevens,P6801,Office Chair,Furniture,Tables,5,832.23,4161.15,South
438,2025-04-19,C8464,Lauren Sanchez,P7229,Smartphone,Electronics,Computers,9,875.44,7878.96,South
439,2024-07-02,C6931,Jeremiah Nichols,P1769,Monitor,Electronics,Mobile Devices,6,389.4,2336.4,West
440,2025-04-09,C6652,Erin Griffin,P8238,Laptop,Electronics,Mobile Devices,3,936.38,2809.14,South
441,2024-11-26,C1699,Dr. Julia Stewart,P1880,Office Chair,Furniture,Tables,9,802.7,7224.3,North
442,2024-07-26,C7239,Jesse Rivera,P5164,Office Chair,Furniture,Storage,3,970.33,2910.99,North
443,2024-07-10,C3918,Michael Williams,P6174,Desk,Furniture,Storage,1,865.76,865.76,South
444,2024-12-06,C2357,Joshua Guerra,P1451,Mouse,Accessories,Audio,6,606.28,3637.68,East
445,2024-12-29,C2064,Danielle Patterson,P3789,Table Lamp,Furniture,Storage,10,922.48,9224.8,North
446,2024-09-01,C3190,Amber Gallagher,P4613,Webcam,Electronics,Mobile Devices,1,112.84,112.84,East
447,2024-12-09,C2924,Hector Horton,P3987,Monitor,Electronics,Peripherals,6,594.73,3568.38,South
448,2024-10-01,C9730,Breanna Murphy,P1848,Office Chair,Furniture,Tables,4,163.08,652.32,East
449,2025-01-27,C3405,Juan Hall,P7106,Monitor,Electronics,Computers,2,409.83,819.66,West
450,2024-11-25,C7655,Anthony Reed,P9001,Laptop,Electronics,Computers,5,504.87,2524.35,East
451,2025-04-29,C1968,Renee Valentine,P2214,Webcam,Electronics,Computers,5,639.95,3199.75,South
452,2025-05-22,C1109,Angela Reese,P6183,Headphones,Accessories,Storage Devices,1,733.13,733.13,North
453,2024-12-02,C3059,Joshua Bullock,P5319,Webcam,Electronics,Peripherals,6,160.87,965.22,East
454,2025-01-28,C6133,Allen Peterson,P1970,Headphones,Accessories,Storage Devices,7,511.57,3580.99,North
455,2024-07-10,C7251,Christopher Atkinson,P4046,Keyboard,Accessories,Input Devices,10,681.97,6819.7,West
456,2025-03-15,C5146,Christopher Gray,P8943,Smartphone,Electronics,Peripherals,9,942.11,8478.99,South
457,2024-08-29,C1675,Jeremy Daniels,P5623,Printer,Electronics,Peripherals,8,824.97,6599.76,East
458,2024-06-25,C2945,Mrs. Cynthia Brown,P5670,Office Chair,Furniture,Storage,6,366.82,2200.92,West
459,2025-05-02,C5890,Abigail Hahn,P4940,Headphones,Accessories,Audio,8,824.8,6598.4,East
460,2024-09-16,C5192,Breanna Patel,P7924,Bookshelf,Furniture,Storage,7,333.96,2337.72,South
461,2025-01-18,C4624,Jeffrey Miller,P5373,Smartphone,Electronics,Computers,10,968.43,9684.3,South
462,2024-12-06,C8977,Ethan Scott,P7055,USB Drive,Accessories,Input Devices,2,210.83,421.66,East
463,2025-04-12,C6116,Dr. Isaac Zimmerman II,P9100,Printer,Electronics,Peripherals,9,304.63,2741.67,South
464,2024-11-08,C5544,Debra Allen,P7584,Desk,Furniture,Seating,4,245.94,983.76,East
465,2024-10-18,C4107,Aimee Hill,P3421,Headphones,Accessories,Input Devices,5,369.84,1849.2,North
466,2025-03-12,C8570,Roy Terry,P3832,Mouse,Accessories,Storage Devices,6,355.2,2131.2,East
467,2025-02-25,C5058,Anne Lynn,P8075,Headphones,Accessories,Audio,4,192.2,768.8,North
468,2024-06-27,C7966,Michele Mckee,P4272,Bookshelf,Furniture,Tables,10,776.49,7764.9,South
469,2024-07-24,C7029,Tara Martin,P9490,Laptop,Electronics,Computers,6,978.99,5873.94,North
470,2025-03-27,C2279,Derrick Alvarez,P2356,Monitor,Electronics,Mobile Devices,9,434.71,3912.39,North
471,2024-09-07,C6359,Allen Roberts,P1216,Printer,Electronics,Peripherals,7,694.42,4860.94,South
472,2024-06-30,C4972,Michael Spencer,P9625,Desk,Furniture,Storage,7,997.56,6982.92,South
473,2025-02-15,C9778,Mary Le,P8379,Mouse,Accessories,Audio,5,992.94,4964.7,South
474,2025-02-12,C7647,Gabrielle Nash,P2880,Table Lamp,Furniture,Tables,4,495.89,1983.56,West
475,2024-08-30,C3745,Clayton Ortega,P2797,Bookshelf,Furniture,Storage,7,518.67,3630.69,South
476,2024-12-14,C7121,Tamara Arnold,P1811,USB Drive,Accessories,Audio,6,344.34,2066.04,West
477,2025-02-27,C4573,Matthew Sullivan,P2867,Bookshelf,Furniture,Seating,4,223.15,892.6,East
478,2025-02-09,C7053,Christian Green,P2071,USB Drive,Accessories,Input Devices,9,449.03,4041.27,East
479,2024-12-20,C9772,Antonio James,P6214,Laptop,Electronics,Mobile Devices,3,889.87,2669.61,West
